weight,subsid,ret,soc,age,age_grp,region,sex,tenure,fihhyr2,mastat,dfihhyr,dfihhyrchg,saveamount,huresp,hsval,mg1tot,xpmg,usa,usb,ush,usc,usj,usd,usi,use,usk,usg,us,ustot,xpus,billscc,actbillscc1,actbillscc2,actbillscc3,actbillscc4,actbillscc5,actbillscc6,actbillscc7,actbillscc8,actbillscc9,actbillscc10,actbillscc11,actbill_otherspec,condebt,actdebt1,actdebt2,actdebt3,actdebt4,actdebt5,actdebt7,actdebt6,actdebt8,actdebt9,actdebt_otherspec,changecondebt,hscntcr1,hscrchg,newloan,outloan,deposit,depositsave,timedeposit,nvesttot,savingch,savebcs1,savebcs2,savebcs3,savebcs4,savebcs5,savebcs6,savebcs7,savebcs8,savebcs9,savebcs10,savebcs11,savebcs12,savebcs14,savebcs13,desavebcs1,desavebcs2,desavebcs3,desavebcs4,desavebcs5,desavebcs6,emergency,emerchange,hhincfall,conhhinc,pubsecty,fisc_impact1,fisc_impact2,fisc_impact3,fisc_impact4,fisc_impact5,fisc_impact8,fisc_impact6,fisc_impact7,fisc11_act1,fisc11_act2,fisc11_act3,fisc11_act4,fisc11_act6,fisc11_act5,fisc11_conc1,fisc11_conc2,fisc11_conc3,fisc11_conc4,fisc11_conc5,fisc11_conc8,fisc11_conc6,fisc11_conc7,fisc_likact1,fisc_likact2,fisc_likact3,fisc_likact4,fisc_likact6,fisc_likact5,jbstat,xphsdf,xphpdf
0.95594631,23688863,No,C1,20,18 - 24,South West,male,Owned mortgage,"£30,000-£39,999",never married,don't know,don't know,£100-£149,no,not applicable,not applicable,not applicable,no,no,no,no,no,no,yes,no,no,no,yes,don't know,<£10,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Somewhat concerned,yes,no,no,no,no,no,no,no,no,,Stayed the same,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,£500-£999,Increase by less than £50 a month,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,,,,,,,Yes,Increased,"Not likely, but there is a small chance of a sharp fall in my household income",No,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,don't know,don't know,don't know,don't know,don't know,don't know,FT student,no,no
0.997580169,23398099,No,C1,65,65+,South East,male,Owned mortgage,"£40,000-£49,999",marrried or couple,£500-£599,up £50-£100,£100-£149,yes,"£200,000-£224,999","£80,000-£89,999",<£100,no,yes,yes,yes,no,no,no,no,no,no,yes,refused,>=£500,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Somewhat concerned,no,yes,yes,no,no,no,no,no,no,,Decreased,don't know,easier,No,not applicable,not applicable,not applicable,not applicable,"£4,000 - £4,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,don't know,Stayed the same,Quite likely - my household income could fall sharply,Yes,yes,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,in paid employ,no,no
1.0578664,24981791,No,D,67,65+,Scotland,male,Private rented,"£17,500-£24,999",marrried or couple,<=199,down >£100,none,not applicable,not applicable,not applicable,not applicable,no,yes,no,yes,no,yes,no,no,no,no,yes,">=£30,000",£60-£69,"keeping up, constant struggle",no,no,no,no,yes,no,no,no,no,no,no,,Somewhat concerned,yes,yes,no,no,no,no,no,no,no,,Stayed the same,yes,harder,No,not applicable,Yes,Haven't started saving yet,More than 8 years,<£500,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,Decreased,Not very likely - my household income is very secure,No,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,retired,no,somewhat
1.35074152,21105345,No,D,22,18 - 24,South West,female,Other/Don't know/refused,"£17,500-£24,999",never married,£900-£999,up >£100,£400-£449,not applicable,not applicable,not applicable,not applicable,no,no,no,no,no,no,yes,no,no,no,yes,"£10,000-£14,999",<£10,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,No,not applicable,Yes,6 year,2 year,"£3,000 - £3,999",Increase by £300 or more a month,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,,,,,,,Yes,Stayed the same,don't know,No,yes,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,in paid employ,no,no
1.04948549,22706021,No,B,50,45 - 54,Wales,male,Owned mortgage,"£50,000-£74,999",marrried or couple,£900-£999,down >£100,150-£199,yes,"£200,000-£224,999","£40,000-£49,999",£500-£549,no,no,no,yes,no,no,no,no,no,no,yes,"£3,500-£3,999",£180-£199,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Somewhat concerned,yes,yes,yes,no,no,no,no,no,no,,Increased,no,easier,No,not applicable,not applicable,not applicable,not applicable,"£10,000 - £12,499",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,Increased,Not very likely - my household income is very secure,No,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,in paid employ,no,somewhat
1.01219191,21694532,No,C1,69,65+,Scotland,female,Owned mortgage,"£30,000-£39,999",widowed/divorced/separated,£400-£499,down £50-£100,£50-£99,yes,"£125,000-£149,999","<£10,000",£100-£149,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,"keeping up, struggle from time to time",no,no,no,no,no,yes,no,no,no,no,no,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Decreased,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,refused,don't know,,,,,,,,,,,,,,,,,,,,,Yes,Increased,"Not likely, but there is a small chance of a sharp fall in my household income",Yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,yes,no,no,don't know,don't know,don't know,don't know,don't know,don't know,retired,no,not applicable
0.990356404,22815045,No,D,29,25 - 34,South East,male,Owned mortgage,"£30,000-£39,999",marrried or couple,"£3,000-£3,999",no change,£25-£49,yes,"£200,000-£224,999","£170,000-£189,999",£600-£649,no,no,yes,yes,no,no,no,no,no,no,yes,<£200,<£10,"keeping up, struggle from time to time",no,no,no,no,no,no,no,no,no,no,yes,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Decreased,yes,harder,No,not applicable,not applicable,not applicable,not applicable,<£500,Increase by £50-£99 a month,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,,,,,,,No,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",No,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,in paid employ,no,no
0.994884219,22072285,No,B,40,35 - 44,East Midlands,female,Owned mortgage,"£25,000-£29,999",marrried or couple,"£1,000-£1,199",no change,£200-£249,yes,"£225,000-£249,999","£110,000-£129,999",£900-£949,no,no,no,yes,no,no,no,no,no,no,yes,£500-£999,£40-£49,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,"£1,000 - £1,999",don't know,,,,,,,,,,,,,,,,,,,,,Yes,don't know,Not very likely - my household income is very secure,No,yes,no,no,no,no,no,no,no,yes,,,,,,,no,no,no,no,no,no,no,yes,,,,,,,in paid employ,no,no
0.993740972,20537679,No,C2,34,25 - 34,South West,female,Private rented,"£17,500-£24,999",marrried or couple,£300-£399,down >£100,none,not applicable,not applicable,not applicable,not applicable,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,"keeping up, constant struggle",no,no,no,yes,no,no,no,no,no,no,no,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,yes,harder,No,not applicable,Yes,Haven't started saving yet,More than 8 years,None,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,Stayed the same,don't know,Yes,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,in paid employ,no,not applicable
1.37600743,22833051,No,C2,19,18 - 24,North West,female,Other/Don't know/refused,don't know,never married,don't know,don't know,none,not applicable,not applicable,not applicable,not applicable,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Somewhat concerned,yes,yes,no,no,yes,no,no,no,no,,Stayed the same,don't know,not applicable,No,not applicable,No,not applicable,not applicable,don't know,don't know,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,don't know,No,don't know,no,no,no,no,no,no,yes,no,,,,,,,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,no,no,in paid employ,no,not applicable
1.00829606,20468561,Yes,A,44,35 - 44,North,male,Owned mortgage,"£75,000-£99,999",marrried or couple,"£1,400-£1,599",down >£100,£200-£249,yes,"£200,000-£224,999","£40,000-£49,999",£350-£399,no,yes,no,no,no,no,no,no,no,no,yes,"£6,000-£6,499",£200-£219,"keeping up, struggle from time to time",no,no,no,no,no,yes,no,no,no,no,no,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,"£6,000 - £6,999",Decrease by £50-£99 a month,,,,,,,,,,,,,,,yes,no,no,no,no,no,No,Increased,"Not likely, but there is a small chance of a sharp fall in my household income",No,yes,yes,no,no,yes,yes,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,yes,no,no,no,in paid employ,no,somewhat
0.968366121,24950624,No,D,24,18 - 24,Greater London,male,Owned mortgage,"£40,000-£49,999",never married,£900-£999,down >£100,"£1,000-£1,499",no,not applicable,not applicable,not applicable,yes,yes,yes,yes,no,no,no,no,no,no,yes,"£15,000-£19,999",£100-£119,"keeping up, struggle from time to time",no,no,no,no,no,yes,yes,yes,no,no,no,,Somewhat concerned,yes,no,yes,yes,no,no,no,no,no,,Decreased,no,easier,No,not applicable,not applicable,not applicable,not applicable,£500-£999,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,don't know,Quite likely - my household income could fall sharply,No,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,no,no,no,yes,no,no,yes,no,no,no,yes,no,yes,yes,no,no,in paid employ,yes,heavy
1.3862123,21067120,No,D,53,45 - 54,South East,female,Other/Don't know/refused,refused,marrried or couple,don't know,don't know,none,not applicable,not applicable,not applicable,not applicable,no,no,no,yes,no,no,no,no,no,no,yes,£500-£999,>=£500,"keeping up, struggle from time to time",no,no,no,no,no,no,yes,yes,no,no,no,,Somewhat concerned,yes,no,no,yes,no,no,no,no,no,,Stayed the same,no,not applicable,No,not applicable,No,not applicable,not applicable,refused,don't know,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",No,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,no,yes,,,,,,,unemployed,no,no
1.00665182,20231964,No,C1,33,25 - 34,Greater London,female,Private rented,"£75,000-£99,999",marrried or couple,"£2,000-£2,999",down <£50,"£1,000-£1,499",not applicable,not applicable,not applicable,not applicable,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,the same,No,not applicable,Yes,5 year,2 year,"£30,000 - £34,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,don't know,No,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,no,yes,,,,,,,in paid employ,no,not applicable
1.00993631,23657592,No,C1,38,35 - 44,North West,male,Owned mortgage,"£50,000-£74,999",marrried or couple,"£1,000-£1,199",down >£100,£100-£149,yes,"£125,000-£149,999","£90,000-£99,999",£800-£849,no,yes,no,yes,no,no,yes,no,no,no,yes,"£9,500-£9,999",£240-£259,"keeping up, struggle from time to time",no,no,no,no,no,no,no,yes,no,no,no,,Somewhat concerned,no,no,no,no,no,no,yes,no,no,,Increased,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,"£1,000 - £1,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,Stayed the same,Quite likely - my household income could fall sharply,Yes,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,in paid employ,no,somewhat
0.999640646,20624548,No,B,26,25 - 34,Yorkshire & Humberside,male,Owned mortgage,"£30,000-£39,999",never married,"£1,000-£1,199",no change,£350-£399,yes,"£175,000-£199,999","£100,000-£109,999",£300-£349,no,no,no,yes,no,no,no,no,no,no,yes,<£200,£50-£59,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Decreased,no,the same,don't know,not applicable,not applicable,not applicable,not applicable,"£8,000 - £8,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",No,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,in paid employ,no,no
1.02347517,23993433,No,C2,31,25 - 34,Greater London,male,Private rented,"£13,500-£15,499",marrried or couple,£400-£499,down >£100,£100-£149,not applicable,not applicable,not applicable,not applicable,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,"keeping up, struggle from time to time",no,no,no,no,no,yes,no,yes,no,no,no,,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,don't know,don't know,harder,No,not applicable,No,not applicable,not applicable,"£3,000 - £3,999",Increase by £50-£99 a month,no,yes,no,no,no,no,yes,no,no,yes,no,no,yes,no,,,,,,,No,Increased,don't know,Yes,don't know,no,no,no,no,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,yes,no,no,no,don't know,don't know,don't know,don't know,don't know,don't know,in paid employ,don't know,not applicable
0.999415428,23993093,No,C2,23,18 - 24,Yorkshire & Humberside,male,Private rented,"£17,500-£24,999",marrried or couple,£200-£299,down >£100,none,not applicable,not applicable,not applicable,not applicable,no,no,yes,yes,no,no,no,no,no,no,yes,"£1,500-£1,999",£10-£19,"keeping up, struggle from time to time",no,no,no,no,no,yes,yes,no,no,no,no,,Somewhat concerned,yes,yes,no,no,yes,no,no,no,no,,Increased,no,easier,No,not applicable,No,not applicable,not applicable,<£500,Increase by £200-£299 a month,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,,,,,,,No,Stayed the same,Not very likely - my household income is very secure,No,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,in paid employ,no,somewhat
1.01068498,21250343,No,C1,28,25 - 34,Yorkshire & Humberside,female,Private rented,refused,marrried or couple,refused,refused,refused,not applicable,not applicable,not applicable,not applicable,no,yes,yes,yes,no,no,yes,no,no,no,yes,refused,refused,"keeping up, struggle from time to time",no,no,no,no,no,no,no,no,no,no,yes,,Refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,the same,No,not applicable,No,not applicable,not applicable,refused,refused,,,,,,,,,,,,,,,,,,,,,No,don't know,"Not likely, but there is a small chance of a sharp fall in my household income",No,no,no,no,no,no,no,no,no,yes,,,,,,,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,in paid employ,no,heavy
0.995651557,20344014,No,A,31,25 - 34,Greater London,male,Owned mortgage,">=£100,000",never married,"£3,000-£3,999",no change,"£1,000-£1,499",yes,"£450,000-£499,999","£300,000-£399,999","£1,250-£1,499",no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Increased,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,"£50,000 - £74,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,No,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,in paid employ,no,not applicable
0.994884219,21945770,Yes,D,41,35 - 44,East Midlands,female,Owned mortgage,"£30,000-£39,999",marrried or couple,£300-£399,down >£100,none,yes,"£150,000-£174,999","£110,000-£129,999",£550-£599,no,yes,no,yes,yes,yes,no,no,no,no,yes,"£25,000-£29,999",£240-£259,"have financial problems, fallen behind with many",no,no,no,no,yes,no,no,no,no,no,no,,Somewhat concerned,yes,yes,no,no,no,no,no,no,no,,Increased,yes,harder,No,not applicable,not applicable,not applicable,not applicable,None,Decrease by £100-£149 a month,,,,,,,,,,,,,,,yes,yes,no,no,no,no,No,Stayed the same,Quite likely - my household income could fall sharply,Yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,in paid employ,no,heavy
1.01390744,21801567,No,D,31,25 - 34,West Midlands,female,Private rented,"£30,000-£39,999",marrried or couple,£800-£899,no change,none,not applicable,not applicable,not applicable,not applicable,no,no,no,yes,no,no,yes,no,no,no,yes,"£1,000-£1,499",£260-£279,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Decreased,no,the same,Yes,Got the loan without difficulty,No,not applicable,not applicable,"£1,000 - £1,999",Increase by £50-£99 a month,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,,,,,,,No,Increased,Not very likely - my household income is very secure,No,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,no,no,no,yes,no,,,,,,,in paid employ,no,somewhat
1.0214256,21105542,No,C1,24,18 - 24,Scotland,male,Private rented,"£40,000-£49,999",marrried or couple,"£2,000-£2,999",up >£100,£350-£399,not applicable,not applicable,not applicable,not applicable,no,no,no,no,no,no,yes,no,no,no,yes,"£10,000-£14,999",£140-£159,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Somewhat concerned,no,no,no,no,no,no,yes,no,no,,Stayed the same,no,don't know,No,not applicable,Yes,Haven't started saving yet,5 year,"£4,000 - £4,999",Increase by £100-£149 a month,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,,,,,,,Yes,Stayed the same,Not very likely - my household income is very secure,No,no,no,no,no,no,no,no,yes,no,,,,,,,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,in paid employ,no,no
1.00486234,20637191,No,D,28,25 - 34,Scotland,female,Owned mortgage,"£13,500-£15,499",never married,<=199,down >£100,none,yes,"£75,000-£99,999","£50,000-£59,999",£200-£249,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,"keeping up, struggle from time to time",no,no,no,no,no,yes,yes,yes,no,no,no,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,No,not applicable,not applicable,not applicable,not applicable,"£9,000 - £9,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Increased,Not very likely - my household income is very secure,No,refused,no,no,no,no,no,no,no,yes,,,,,,,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,in paid employ,no,not applicable
1.01803204,23395241,No,D,31,25 - 34,South East,male,Private rented,refused,refused,£200-£299,up >£100,none,not applicable,not applicable,not applicable,not applicable,no,no,yes,yes,no,no,yes,no,no,no,yes,"£5,500-£5,999",<£10,"keeping up, constant struggle",no,no,no,no,no,yes,no,yes,no,no,no,,Very concerned,yes,no,no,yes,no,no,no,no,no,,Increased,yes,not applicable,No,not applicable,Yes,Haven't started saving yet,More than 8 years,refused,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,Increased,Quite likely - my household income could fall sharply,Yes,no,yes,no,no,yes,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,yes,no,no,no,don't know,don't know,don't know,don't know,don't know,don't know,in paid employ,no,heavy
1.00665182,23527669,No,D,25,25 - 34,Greater London,female,Private rented,"£7,500-£9,499",marrried or couple,£200-£299,down >£100,£100-£149,not applicable,not applicable,not applicable,not applicable,no,no,no,no,yes,yes,no,no,no,no,yes,<£200,£20-£29,"keeping up, struggle from time to time",no,no,no,no,no,yes,yes,yes,no,no,no,,Somewhat concerned,yes,yes,no,yes,no,no,no,no,no,,Increased,no,the same,don't know,not applicable,Yes,2 year,6 year,<£500,Decrease by £50-£99 a month,,,,,,,,,,,,,,,yes,yes,yes,no,no,no,No,Increased,"Not likely, but there is a small chance of a sharp fall in my household income",Yes,no,no,no,no,yes,no,no,no,no,yes,no,yes,yes,no,no,no,yes,yes,no,yes,no,no,no,yes,no,no,yes,no,no,in paid employ,yes,somewhat
0.981049679,22155924,No,B,45,45 - 54,South East,male,Owned mortgage,"£75,000-£99,999",marrried or couple,"£3,000-£3,999",don't know,£50-£99,yes,"£75,000-£99,999","£90,000-£99,999",£550-£599,no,no,no,no,no,no,no,no,no,no,no,not applicable,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,don't know,No,not applicable,not applicable,not applicable,not applicable,"£2,000 - £2,999",Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,Yes,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",No,yes,no,no,no,no,no,no,no,yes,,,,,,,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,in paid employ,no,not applicable
0.990356404,21530419,No,C2,32,25 - 34,South East,male,Owned mortgage,"£50,000-£74,999",marrried or couple,"£1,400-£1,599",no change,£450-£499,yes,"£225,000-£249,999","£150,000-£169,999",£650-£699,no,no,yes,yes,no,no,yes,no,no,no,yes,"£5,000-£5,499",£50-£59,"keeping up, struggle from time to time",no,no,no,no,no,yes,no,no,no,no,no,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,not applicable,Yes,Eventually got the loan after some difficulty,not applicable,not applicable,not applicable,£500-£999,Increase by £50-£99 a month,no,no,yes,no,no,yes,no,no,no,yes,no,no,no,no,,,,,,,No,Decreased,"Not likely, but there is a small chance of a sharp fall in my household income",No,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,in paid employ,no,somewhat
0.984808507,21654844,Yes,C1,29,25 - 34,North West,female,Owned mortgage,"£40,000-£49,999",marrried or couple,£400-£499,up <£50,£25-£49,yes,"£75,000-£99,999","£70,000-£79,999",£550-£599,no,yes,yes,yes,no,no,no,no,no,no,yes,"£7,000-£7,499",£300-£349,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Not at all concerned,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Stayed the same,no,the same,No,not applicable,not applicable,not applicable,not applicable,<£500,Don’t plan to change my monthly savings,,,,,,,,,,,,,,,,,,,,,No,Stayed the same,Not very likely - my household income is very secure,No,no,no,no,no,no,no,no,yes,no,,,,,,,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,something else,no,no
0.963216079,23805764,No,C2,24,18 - 24,South East,male,Owned mortgage,"£50,000-£74,999",never married,"£1,400-£1,599",down £50-£100,£900-£999,yes,"£175,000-£199,999",don't know,don't know,no,yes,yes,yes,no,yes,no,no,no,no,yes,refused,refused,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,Somewhat concerned,yes,yes,yes,no,no,no,no,no,no,,Stayed the same,no,don't know,Yes,Got the loan but more costly than anticipated,not applicable,not applicable,not applicable,refused,Increase by £200-£299 a month,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,,,,,,,Yes,Stayed the same,"Not likely, but there is a small chance of a sharp fall in my household income",No,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,yes,no,no,yes,no,no,in paid employ,no,somewhat
0.993740972,22232036,No,C1,31,25 - 34,South West,female,Private rented,"<£4,500",never married,<=199,down >£100,none,not applicable,not applicable,not applicable,not applicable,no,no,no,no,no,no,yes,yes,no,no,yes,"£5,000-£5,499",£10-£19,"have financial problems, fallen behind with many",no,no,no,no,no,yes,no,yes,no,no,no,,Very concerned,yes,yes,no,yes,no,no,no,no,no,,Increased,no,not applicable,No,not applicable,Yes,Haven't started saving yet,More than 8 years,<£500,Increase by £50-£99 a month,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,,,,,,,No,Increased,Quite likely - my household income could fall sharply,Yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,self employed,yes,somewhat
1.00129816,20202844,No,D,31,25 - 34,South East,female,Private rented,"£25,000-£29,999",marrried or couple,£200-£299,no change,<=25,not applicable,not applicable,not applicable,not applicable,no,no,yes,no,no,no,no,no,no,no,yes,"£1,000-£1,499",£160-£179,"keeping up, constant struggle",no,no,no,no,yes,yes,no,yes,no,no,no,,Very concerned,yes,no,no,yes,yes,no,no,no,no,,Stayed the same,yes,the same,Yes,Refused the loan or unable to borrow as much as wanted,Yes,Haven't started saving yet,Don't know,None,Increase by less than £50 a month,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,,,,,,,No,Increased,"Not likely, but there is a small chance of a sharp fall in my household income",Yes,don't know,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,,,,,,,in paid employ,no,somewhat
