id,weight,year,sex,age,age_grp,region,gor,mastat,hushop,hhsize,lstage,nkids,parent,ch03,ch45,ch69,ch1015,qual,jbstat,jbrgsc,hoh,jbstathoh,fihhyr2,fihhyr_a,dfihhyr,dfihhyr_a,dfihhyrchg,dfihhyrchg_a,us,ustot,ustot_a,ustot_grp5,ustoty_a,ustotdy_a,ustoty_grp5,ustotdy_grp5,xpus,xpus_a,xpusy_a,xpusy_grp5,usn,usa,usb,usc,usd,use,usg,ush,usi,usj,tenure,tenure_grp2,tenure_grp3,huresp,hsval,hsval_a,reshsfall,mghave,intmg,mg1tot,mg1tot_a,mg1tot_grp5,mg1toty_a,mg1totdy_a,nequity,xpmg,xpmg_a,xpmgy_a,xpmgdy_a,xpmgy_grp5,xpmgdy_grp5,fixmg,fixmg09,fixpmg_a,fnxpmg_a,fixpmg09,fnxpmg09,changepmg,changepmg_a,fxuse1,fxuse2,fxuse3,fxuse4,fxuse5,fxuse6,pmguse1,pmguse2,pmguse3,pmguse4,pmguse5,pmguse6,pmguse7,pmguse8,xphsdf,xphpdf,billscc,xphdr1,xphdr2,xphdr3,xphdr4,xphdr5,xphdr6,xphdr7,xphdr8,xphdr9,xphdr10,xphdr11,xphdr12,xphdr13,xphdr14,xphdr15,xphdd1,xphdd2,xphdd3,xphdd4,xphdd5,xphdd6,xphdd7,xphdd8,xphdd9,xphdd10,xphdd11,xphdd12,xphdd13,xphdd14,hscntcr1,hscntcr2,hscntcr,hscrchg,saveamount,saveamount_a,saving,saving11,savebcs,savebcs1,savebcs2,savebcs3,savebcs4,savebcs5,savebcs6,savebcs7,savebcs8,savebcs9,savebcs10,savebcs11,savebcs12,savebcs13,desave11bcs1,desave11bcs2,desave11bcs3,desave11bcs4,desave11bcs5,desave11bcs6,save11bcs1,save11bcs2,save11bcs3,save11bcs4,save11bcs5,save11bcs6,save11bcs7,save11bcs8,save11bcs9,save11bcs10,save11bcs11,save11bcs12,spend,nvesttot,nvesttot_a,othassets,debtconc,debtconc_act1,debtconc_act2,debtconc_act3,debtconc_act4,debtconc_act5,debtconc_act6,debtconc_act7,chdebtconc,pubsecty,fisc_conc1,fisc_conc2,fisc_conc3,fisc_conc4,fisc_conc5,fisc_conc6,fisc_conc7,fisc_conc8,fisc_conc9,fisc_act1,fisc_act2,fisc_act3,fisc_act4,fisc_act5,fisc_act6,fisc_act7,fisc_act8,fisc_act9,fisc_impact1,fisc_impact2,fisc_impact3,fisc_impact4,fisc_impact5,fisc_impact6,fisc_impact7,fisc_impact8,fisc11_act1,fisc11_act2,fisc11_act3,fisc11_act4,fisc11_act5,fisc11_act6,fisc11_conc1,fisc11_conc2,fisc11_conc3,fisc11_conc4,fisc11_conc5,fisc11_conc6,fisc11_conc7,fisc11_conc8,fisc_likact1,fisc_likact2,fisc_likact3,fisc_likact4,fisc_likact5,fisc_likact6,forebearsec1,forebearsec2,forebearsec3,forebearsec4,forebearsec5,forebearsec6,forebearsec7,forebearsec8,forebeareffsec,brrise,forebearunsec1,forebearunsec2,forebearunsec3,forebearunsec4,forebearunsec5,forebeareffunsec,uncert,uncertch
799,1.04,2010,male,84,65+,South East,south east,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,vocational qualifications (=nvq1+2),retired,C1,yes,retired,"£30,000-£39,999",35000,£200-£299,250,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£50-£99,75,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,yes,,,,,,,,,,no,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,0.503,2010,female,67,65+,Yorks&Humber,yorks and humbr,never married,yes,1,post family,0,no,no,no,no,no,gcse/o-level/cse,retired,C1,yes,retired,"£11,500-£13,499",12500,don't know,don't know,don't know,,no,not applicable,not applicable,not applicable,0,not applicable,0,not applicable,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,not applicable,,not applicable,0,0,not applicable,0,not applicable,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,none,0,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,yes,,,,,,,,,,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,1.048,2010,male,53,45-54,Greater London,london,marrried or couple,yes,3,family,1,yes,no,no,no,yes,gcse/o-level/cse,in paid employ,C1,no,in paid employ,"£15,500-£17,499",16500,refused,refused,refused,,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,mortgagor,owner,mortgagor,yes,refused,refused,,yes,refused,refused,refused,not applicable,not applicable,not applicable,,refused,refused,not applicable,not applicable,not applicable,not applicable,,,,,,,refused,refused,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,refused,not applicable,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,refused,refused,not applicable,refused,refused,,refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,refused,refused,no,no,no,no,no,yes,no,refused,refused,no,no,no,no,no,no,no,no,yes,refused,refused,refused,refused,refused,refused,refused,refused,refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,0.862,2010,male,51,45-54,South East,south east,marrried or couple,yes,4,family,2,yes,no,no,no,yes,gcse/o-level/cse,in paid employ,C1,no,in paid employ,"£50,000-£74,999",62500,"£1,800-£1,999",1900,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,"£1,000-£1,499",1250,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£45,000 - £49,999",47500,yes,,,,,,,,,,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,1.371,2010,male,53,45-54,Greater London,london,marrried or couple,yes,4,family,1,yes,no,no,no,yes,bachelor degree or equivalent (=nvq4),in paid employ,B,no,in paid employ,"£4,500-£6,499",5500,£400-£499,450,down >£100,-150,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£210,000-£229,999",750000,,yes,fixed,"£30,000-£39,999",35000,"£30,000-£59,999",6.36363649368,6.48148155212,,don't know,don't know,not applicable,not applicable,not applicable,not applicable,,,,,,,don't know,don't know,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,"keeping up, struggle from time to time",no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,,,,no,no,no,not applicable,150-£199,175,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£75,000 - £99,999",87500,no,not at all concerned,no,no,no,no,no,yes,no,stayed the same,no,no,yes,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,1.042,2010,male,58,55-64,W Midlands,west midlands,marrried or couple,yes,2,post family,0,no,no,no,no,no,masters/phd or equivalent,in paid employ,B,no,in paid employ,"£50,000-£74,999",62500,<£200,100,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£500-£599,550,yes - slightly increase,,,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,,,,,,,,,,,,,,,,,,,,"£25,000 - £29,999",27500,no,,,,,,,,,,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,1.121,2010,male,34,25-34,W Midlands,west midlands,marrried or couple,yes,5+,family,3,yes,yes,yes,no,yes,no formal qualifications,something else,C2,no,in paid employ,"£7,500-£9,499",8500,£900-£999,950,down >£100,-150,yes,<£200,100,"<£1,000",0.011764706112,0.00877192989,<0.25,<0.25,<£10,5,0.007058823481,,1,no,no,no,no,no,no,no,no,yes,mortgagor,owner,mortgagor,no,not applicable,not applicable,,yes,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,more or less the same,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,no,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,150-£199,175,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£2,000 - £2,999",2500,no,not at all concerned,no,no,no,no,no,yes,no,stayed the same,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,1.049,2010,female,30,25-34,North West,north west,marrried or couple,yes,2,pre family,0,no,no,no,no,no,gcse/o-level/cse,in paid employ,C2,yes,in paid employ,refused,refused,"£1,600-£1,799",1700,no change,0,yes,£500-999,750,"<£1,000",not applicable,0.036764707416,not applicable,<0.25,£20-£29,25,not applicable,,1,no,no,no,no,no,no,yes,no,no,mortgagor,owner,mortgagor,yes,"£150,000-£159,999",375000,,yes,capped,"£60,000-£69,999",65000,"£60,000-£89,999",not applicable,3.1862745285,,£200-£249,225,not applicable,0.132352948189,not applicable,0.1-0.2,,,,,,,decreased by £250-299,-275,,,,,,,no,yes,no,no,no,no,no,no,no,no,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,the same,<=25,12.5,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£1,000 - £1,999",1500,no,not at all concerned,yes,no,no,no,no,no,no,stayed the same,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,1.681,2010,female,48,45-54,South East,eastern,widowed/divorced/separated,yes,4,family,3,yes,no,no,no,yes,masters/phd or equivalent,in paid employ,A,yes,in paid employ,"£75,000-£99,999",87500,<£200,100,down >£100,-150,yes,"£7,000-7,499",7250,"£5,000-£9,999",0.082857139409,6.04166650772,<0.25,>1,£240-£249,550,0.075428567827,,1,no,no,yes,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£160,000-£169,999",425000,,yes,fixed,"£250,000-£274,999",262500,">£150,000",3,218.75,,"£1,000-£1,249",1125,0.15428571403,11.25,0.1-0.2,not applicable,,,,,,,more or less the same,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,somewhat,"keeping up, struggle from time to time",no,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,,,,no,no,no,harder,none,0,yes - slightly increase,,,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,<£500,250,yes,somewhat concerned,yes,yes,no,no,no,no,no,decreased,yes,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,0.833,2010,male,66,65+,E Midlands,east midlands,marrried or couple,yes,2,post family,0,no,no,no,no,no,other,retired,C2,no,retired,"£17,500-£24,999",21250,<£200,100,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,none,0,no - definitely not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£4,000 - £4,999",4500,yes,,,,,,,,,,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,0.382,2010,female,62,55-64,Wales,wales,marrried or couple,no,2,post family,0,no,no,no,no,no,bachelor degree or equivalent (=nvq4),in paid employ,C1,yes,in paid employ,"£25,000-£29,999",27500,£400-£499,450,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£30,000-£49,999",62500,,yes,base rate tracker,"<£10,000",5000,"<£30,000",0.181818187237,0.925925910473,,£100-£149,125,0.054545454681,0.277777791023,<0.1,0.2-0.35,,,,,,,decreased by £100-124,-112.5,,,,,,,no,no,no,no,yes,no,no,no,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,<=25,12.5,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£35,000 - £39,999",37500,yes,not at all concerned,no,no,no,no,no,yes,no,stayed the same,yes,no,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,0.76,2010,male,51,45-54,Yorks&Humber,yorks and humbr,marrried or couple,yes,3,post family,0,no,no,no,no,no,vocational qualifications (=nvq1+2),in paid employ,C2,no,in paid employ,"£25,000-£29,999",27500,£400-£499,450,down >£100,-150,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£90,000-£99,999",187500,,yes,fixed,"£60,000-£69,999",65000,"£60,000-£89,999",2.36363625526,12.0370368958,,£500-£549,525,0.22909091413,1.16666662693,0.2-0.35,>0.5,,,,,,,more or less the same,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£350-£399,375,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£15,000 - £17,499",16250,yes,not at all concerned,no,no,no,no,no,yes,no,stayed the same,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,0.946,2010,female,38,35-44,E Anglia,eastern,marrried or couple,yes,4,family,2,yes,no,no,yes,yes,no formal qualifications,unemployed,D,yes,unemployed,refused,refused,<£200,100,down <£50,-25,yes,<£200,100,"<£1,000",not applicable,0.083333335817,not applicable,<0.25,£60-£69,65,not applicable,,1,no,no,no,no,yes,no,no,no,no,housing association rented,renter,renter,not applicable,not applicable,0,,no,not applicable,not applicable,0,0,not applicable,0,,not applicable,0,not applicable,0,not applicable,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,heavy,"keeping up, struggle from time to time",yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,,,,yes,don't know,yes,not applicable,none,0,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<£500,250,no,somewhat concerned,yes,no,no,no,no,no,no,increased,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,0.964,2010,male,66,65+,North West,north west,marrried or couple,yes,2,post family,0,no,no,no,no,no,bachelor degree or equivalent (=nvq4),retired,C1,no,retired,"£30,000-£39,999",35000,£300-£399,350,no change,0,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,£100-£149,125,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£75,000 - £99,999",87500,no,,,,,,,,,,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,0.963,2010,female,52,45-54,North,north east,marrried or couple,yes,3,post family,0,no,no,no,no,no,vocational qualifications (=nvq1+2),in paid employ,C2,yes,in paid employ,"£17,500-£24,999",21250,600-£699,650,down >£100,-150,yes,"£10,000-14,999",12500,"£10,000-£19,999",0.588235318661,1.60256409645,0.5-0.75,>1,£210-£219,375,0.211764708161,,5,no,yes,yes,yes,no,no,yes,no,yes,mortgagor,owner,mortgagor,yes,"£50,000-£59,999",87500,,yes,fixed,"£70,000-£79,999",75000,"£60,000-£89,999",3.52941179276,9.61538505554,,£500-£549,525,0.296470582485,0.807692289352,0.2-0.35,>0.5,,,,,,,more or less the same,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,yes,heavy,"keeping up, constant struggle",no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,,,,yes,no,yes,harder,£100-£149,125,yes - slightly increase,,,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,,,,,,,,,,,,,,,,,,,,<£500,250,yes,very concerned,no,yes,yes,no,no,no,no,increased,yes,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,yes,yes,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,0.539,2010,female,90,65+,North West,north west,widowed/divorced/separated,yes,1,post family,0,no,no,no,no,no,gcse/o-level/cse,retired,C1,yes,retired,don't know,don't know,£200-£299,250,no change,0,no,not applicable,not applicable,not applicable,not applicable,0,not applicable,0,not applicable,0,not applicable,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,not applicable,0,,not applicable,0,not applicable,0,not applicable,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,don't know,,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,don't know,don't know,no,,,,,,,,,,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.525,2010,female,65,65+,Greater London,london,marrried or couple,yes,2,post family,0,no,no,no,no,no,vocational qualifications (=nvq1+2),in paid employ,C1,yes,in paid employ,refused,refused,">=£5,000",6000,up >£100,150,no,not applicable,not applicable,not applicable,not applicable,0,not applicable,0,not applicable,0,not applicable,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,not applicable,0,,not applicable,0,not applicable,0,not applicable,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,"£1,000-£1,499",1250,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,refused,no,,,,,,,,,,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,1.037,2010,female,48,45-54,South East,south east,never married,yes,3,family,2,yes,no,no,no,yes,no formal qualifications,in paid employ,C1,yes,in paid employ,"£13,500-£15,499",14500,£400-£499,450,down £50-£100,-75,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,,no,not applicable,not applicable,0,0,0,0,,not applicable,0,0,0,0,0,,,,,,,,0,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,no,no,no,not applicable,150-£199,175,no - not particularly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"£35,000 - £39,999",37500,no,,,,,,,,,,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,1.306,2010,male,33,25-34,North West,north west,marrried or couple,yes,5+,family,3,yes,no,yes,no,yes,vocational qualifications (=nvq1+2),something else,D,no,in paid employ,refused,refused,don't know,don't know,don't know,,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,mortgagor,owner,mortgagor,no,not applicable,not applicable,,yes,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,don't know,don't know,,,,,,,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,don't know,not applicable,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,don't know,no,not applicable,not applicable,don't know,,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,don't know,don't know,refused,don't know,no,no,no,no,no,yes,no,don't know,don't know,no,no,no,no,no,no,no,no,yes,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
