id,weight,year,sex,age,age_grp,region,gor,mastat,hushop,hhsize,lstage,nkids,parent,ch03,ch45,ch69,ch1015,qual,jbstat,jbrgsc,hoh,jbstathoh,fihhyr2,fihhyr_a,dfihhyr,dfihhyr_a,dfihhyrchg,dfihhyrchg_a,us,ustot,ustot_a,ustot_grp5,ustoty_a,ustotdy_a,ustoty_grp5,ustotdy_grp5,xpus,xpus_a,xpusy_a,xpusy_grp5,usn,usa,usb,usc,usd,use,usg,ush,usi,usj,tenure,tenure_grp2,tenure_grp3,huresp,hsval,hsval_a,reshsfall,mghave,intmg,mg1tot,mg1tot_a,mg1tot_grp5,mg1toty_a,mg1totdy_a,nequity,xpmg,xpmg_a,xpmgy_a,xpmgdy_a,xpmgy_grp5,xpmgdy_grp5,fixmg,fixmg09,fixpmg_a,fnxpmg_a,fixpmg09,fnxpmg09,changepmg,changepmg_a,fxuse1,fxuse2,fxuse3,fxuse4,fxuse5,fxuse6,pmguse1,pmguse2,pmguse3,pmguse4,pmguse5,pmguse6,pmguse7,pmguse8,xphsdf,xphpdf,billscc,xphdr1,xphdr2,xphdr3,xphdr4,xphdr5,xphdr6,xphdr7,xphdr8,xphdr9,xphdr10,xphdr11,xphdr12,xphdr13,xphdr14,xphdr15,xphdd1,xphdd2,xphdd3,xphdd4,xphdd5,xphdd6,xphdd7,xphdd8,xphdd9,xphdd10,xphdd11,xphdd12,xphdd13,xphdd14,hscntcr1,hscntcr2,hscntcr,hscrchg,saveamount,saveamount_a,saving,saving11,savebcs,savebcs1,savebcs2,savebcs3,savebcs4,savebcs5,savebcs6,savebcs7,savebcs8,savebcs9,savebcs10,savebcs11,savebcs12,savebcs13,desave11bcs1,desave11bcs2,desave11bcs3,desave11bcs4,desave11bcs5,desave11bcs6,save11bcs1,save11bcs2,save11bcs3,save11bcs4,save11bcs5,save11bcs6,save11bcs7,save11bcs8,save11bcs9,save11bcs10,save11bcs11,save11bcs12,spend,nvesttot,nvesttot_a,othassets,debtconc,debtconc_act1,debtconc_act2,debtconc_act3,debtconc_act4,debtconc_act5,debtconc_act6,debtconc_act7,chdebtconc,pubsecty,fisc_conc1,fisc_conc2,fisc_conc3,fisc_conc4,fisc_conc5,fisc_conc6,fisc_conc7,fisc_conc8,fisc_conc9,fisc_act1,fisc_act2,fisc_act3,fisc_act4,fisc_act5,fisc_act6,fisc_act7,fisc_act8,fisc_act9,fisc_impact1,fisc_impact2,fisc_impact3,fisc_impact4,fisc_impact5,fisc_impact6,fisc_impact7,fisc_impact8,fisc11_act1,fisc11_act2,fisc11_act3,fisc11_act4,fisc11_act5,fisc11_act6,fisc11_conc1,fisc11_conc2,fisc11_conc3,fisc11_conc4,fisc11_conc5,fisc11_conc6,fisc11_conc7,fisc11_conc8,fisc_likact1,fisc_likact2,fisc_likact3,fisc_likact4,fisc_likact5,fisc_likact6,forebearsec1,forebearsec2,forebearsec3,forebearsec4,forebearsec5,forebearsec6,forebearsec7,forebearsec8,forebeareffsec,brrise,forebearunsec1,forebearunsec2,forebearunsec3,forebearunsec4,forebearunsec5,forebeareffunsec,uncert,uncertch
1352,0.447,2008,female,59,55-64,W Midlands,west midlands,marrried or couple,no,2,,0,,no,no,no,no,no formal qualifications,in paid employ,C2,yes,in paid employ,don't know,don't know,£200-£299,250,up <£50,25,no,not applicable,not applicable,not applicable,not applicable,0,not applicable,0,not applicable,0,not applicable,,0,no,no,no,no,no,no,no,no,no,local authority rented,renter,renter,not applicable,not applicable,0,I would probably cut back spending,no,not applicable,not applicable,0,0,not applicable,0,not applicable,not applicable,0,not applicable,0,not applicable,0,,,0,0,,,,,,,,,,,,,,,,,,,no,not applicable,"keeping up, struggle from time to time",no,no,no,no,no,no,no,no,no,no,yes,no,no,no,,,,,,,,,,,,,,,,no,no,no,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,0.726,2008,male,67,65+,South West,west midlands,widowed/divorced/separated,yes,1,,0,,no,no,no,no,no formal qualifications,retired,C2,yes,retired,"£4,500-£6,499",5500,<£200,100,down £50-£100,-75,yes,£500-999,750,"<£1,000",0.136363640428,0.625,<0.25,0.5-0.75,£80-£89,85,0.185454547405,,1,no,yes,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,My household spending would not be affected,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,no,somewhat,"keeping up, struggle from time to time",don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,,,,,,,,,,,,,,,,no,no,no,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roughly the same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,0.68,2008,female,22,18-24,South West,west midlands,never married,no,3,,0,,no,no,no,no,a-level or equivalent (=nvq3),in paid employ,C1,no,in paid employ,not applicable,not applicable,£400-£499,450,no change,0,yes,"£2,500-2,999",2750,"£1,000-£4,999",not applicable,0.509259283543,not applicable,0.5-0.75,£80-£89,85,not applicable,,1,no,yes,no,no,no,no,no,no,no,mortgagor,owner,mortgagor,no,not applicable,not applicable,My household spending would not be affected,yes,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,not applicable,,,,,,,,,,,,,,,,,,,no,no,"keeping up, struggle from time to time",no,yes,no,no,no,no,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,no,no,no,the same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roughly the same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,0.58,2008,male,52,45-54,Greater London,london,never married,yes,5+,,0,,no,no,no,no,masters/phd or equivalent,in paid employ,B,no,in paid employ,"£50,000-£74,999",62500,don't know,don't know,down >£100,-150,yes,">£30,000",40000,">£20,000",0.639999985695,not applicable,0.5-0.75,not applicable,don't know,don't know,not applicable,,3,no,no,yes,no,no,no,no,yes,yes,mortgagor,owner,mortgagor,yes,"£170,000-£179,999",475000,I would probably cut back spending,yes,don't know,"<£10,000",5000,"<£30,000",0.079999998212,not applicable,no,don't know,don't know,not applicable,not applicable,not applicable,not applicable,no,,,not applicable,,,,,,,,,,,,,,,,,,,no,no,"keeping up, struggle from time to time",no,no,no,no,no,no,no,no,no,no,yes,no,no,no,,,,,,,,,,,,,,,,yes,no,yes,harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,0.922,2008,male,86,65+,North,north east,never married,yes,1,,0,,no,no,no,no,no formal qualifications,retired,E,yes,retired,don't know,don't know,don't know,don't know,down >£100,-150,no,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,0,not applicable,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,I would probably cut back spending,no,not applicable,not applicable,0,0,not applicable,not applicable,not applicable,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,0,0,,,,,,,,,,,,,,,,,,,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,no,no,no,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,less,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,1.76,2008,male,71,65+,South East,eastern,marrried or couple,yes,2,,0,,no,no,no,no,gcse/o-level/cse,retired,C1,no,retired,"£4,500-£6,499",5500,<£200,100,down <£50,-25,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,I would probably cut back spending,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,no,no,no,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,1.053,2008,male,23,18-24,Greater London,london,marrried or couple,yes,4,,2,,yes,yes,no,no,gcse/o-level/cse,something else,C2,no,in paid employ,"£25,000-£29,999",27500,<£200,100,up <£50,25,yes,"£7,000-7,499",7250,"£5,000-£9,999",0.263636350632,6.04166650772,0.25-0.5,>1,£160-£169,230,0.100363634527,,3,no,yes,yes,no,no,no,yes,no,no,local authority rented,renter,renter,not applicable,not applicable,0,I would probably cut back spending,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,no,somewhat,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,yes,yes,yes,harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roughly the same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,1.419,2008,male,44,35-44,South East,south east,marrried or couple,yes,5+,,1,,no,no,no,yes,gcse/o-level/cse,in paid employ,C2,no,in paid employ,"£17,500-£24,999",21250,<£200,100,up >£100,150,yes,"£3,500-3,999",3750,"£1,000-£4,999",0.176470592618,3.125,<0.25,>1,£110-£119,130,0.073411762714,,1,no,no,no,no,no,no,yes,no,no,local authority rented,renter,renter,not applicable,not applicable,0,I would probably cut back spending,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,yes,heavy,"keeping up, constant struggle",no,no,no,no,no,no,no,no,no,no,yes,no,no,no,,,,,,,,,,,,,,,,no,no,no,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,1.023,2008,male,46,45-54,Greater London,london,widowed/divorced/separated,yes,4,,3,,no,yes,yes,no,a-level or equivalent (=nvq3),unemployed,E,yes,unemployed,refused,refused,don't know,don't know,no change,0,yes,don't know,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,don't know,don't know,not applicable,,1,no,no,no,no,no,no,no,yes,no,local authority rented,renter,renter,not applicable,not applicable,0,don't know,no,not applicable,not applicable,0,0,not applicable,not applicable,not applicable,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,0,0,,,,,,,,,,,,,,,,,,,no,somewhat,"keeping up, struggle from time to time",no,no,no,no,no,yes,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,no,no,no,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,0.696,2008,female,43,35-44,Wales,wales,marrried or couple,no,5+,,3,,no,no,yes,yes,a-level or equivalent (=nvq3),in paid employ,A,no,in paid employ,not applicable,not applicable,<£200,100,down >£100,-150,yes,"£2,500-2,999",2750,"£1,000-£4,999",not applicable,2.29166674614,not applicable,>1,£100-£109,110,not applicable,,1,no,no,yes,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£130,000-£139,999",287500,My household spending would not be affected,yes,fixed,"£70,000-£79,999",75000,"£60,000-£89,999",not applicable,62.5,no,£500-£549,525,not applicable,5.25,not applicable,>0.5,yes,,12.5,not applicable,,,,,,,,,,,,,,,,,,,no,no,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,no,no,no,harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roughly the same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,0.489,2008,male,45,45-54,Greater London,london,marrried or couple,yes,5+,,2,,no,no,no,yes,gcse/o-level/cse,in paid employ,C1,no,in paid employ,don't know,don't know,refused,refused,refused,,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,mortgagor,owner,mortgagor,yes,"£90,000-£99,999",187500,I would probably cut back spending,yes,refused,refused,refused,not applicable,not applicable,not applicable,don't know,refused,refused,not applicable,not applicable,not applicable,not applicable,not applicable,,,don't know,,,,,,,,,,,,,,,,,,,refused,not applicable,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,yes,no,yes,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,0.229,2008,female,60,55-64,W Midlands,west midlands,widowed/divorced/separated,no,2,,0,,no,no,no,no,a-level or equivalent (=nvq3),in paid employ,C2,yes,in paid employ,refused,refused,"£1,000-£1,199",1100,no change,0,no,not applicable,not applicable,not applicable,not applicable,0,not applicable,0,not applicable,0,not applicable,,0,no,no,no,no,no,no,no,no,no,housing association rented,renter,renter,not applicable,not applicable,0,My household spending would not be affected,no,not applicable,not applicable,0,0,not applicable,0,not applicable,not applicable,0,not applicable,0,not applicable,0,,,0,0,,,,,,,,,,,,,,,,,,,no,not applicable,"keeping up, struggle from time to time",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,no,no,no,the same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roughly the same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,0.65,2008,male,28,25-34,Yorks&Humber,yorks and humbr,widowed/divorced/separated,yes,1,,0,,no,no,no,no,masters/phd or equivalent,in paid employ,C1,yes,in paid employ,don't know,don't know,£400-£499,450,down <£50,-25,yes,£500-999,750,"<£1,000",not applicable,0.138888895512,not applicable,<0.25,refused,refused,not applicable,,3,yes,no,no,no,no,no,yes,yes,no,mortgagor,owner,mortgagor,yes,"£60,000-£69,999",112500,My household spending would not be affected,yes,fixed,"£60,000-£69,999",65000,"£60,000-£89,999",not applicable,12.0370368958,no,£550-£599,575,not applicable,1.27777779102,not applicable,>0.5,yes,,37.5,not applicable,,,,,,,,,,,,,,,,,,,no,no,"keeping up, constant struggle",no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,,,,,,,,,,,,,,,,yes,no,yes,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,0.907,2008,female,41,35-44,Wales,wales,marrried or couple,no,4,,2,,no,yes,yes,no,vocational qualifications (=nvq1+2),in paid employ,C1,yes,in paid employ,"£25,000-£29,999",27500,£400-£499,450,down £50-£100,-75,yes,"£2,000-2,499",2250,"£1,000-£4,999",0.081818178296,0.416666656733,<0.25,0.25-0.5,£120-£129,150,0.065454542637,,2,yes,no,yes,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£70,000-£79,999",137500,I would probably cut back spending,yes,fixed,"£60,000-£69,999",65000,"£60,000-£89,999",2.36363625526,12.0370368958,no,£400-£449,425,0.185454547405,0.944444417953,0.1-0.2,>0.5,no,,,not applicable,,,,,,,,,,,,,,,,,,,no,somewhat,"keeping up, constant struggle",no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,,,,,,,,,,,,,,,,yes,no,yes,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,0.437,2008,male,80,65+,E Anglia,eastern,marrried or couple,yes,2,,0,,no,no,no,no,no formal qualifications,retired,E,no,retired,refused,refused,refused,refused,refused,,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,local authority rented,renter,renter,not applicable,not applicable,0,refused,no,not applicable,not applicable,0,0,not applicable,not applicable,not applicable,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,0,0,,,,,,,,,,,,,,,,,,,no,not applicable,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,no,no,no,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,0.574,2008,male,35,35-44,North,north west,marrried or couple,yes,4,,2,,no,no,no,yes,gcse/o-level/cse,in paid employ,C1,no,in paid employ,don't know,don't know,<£200,100,down >£100,-150,yes,">£30,000",40000,">£20,000",not applicable,33.3333320618,not applicable,not applicable,£240-£249,550,not applicable,,5,yes,yes,yes,yes,no,no,no,no,yes,mortgagor,owner,mortgagor,yes,"£70,000-£79,999",137500,My household spending would not be affected,yes,fixed,"£80,000-£89,999",85000,"£60,000-£89,999",not applicable,70.8333358765,no,£700-£749,725,not applicable,7.25,not applicable,>0.5,no,,,not applicable,,,,,,,,,,,,,,,,,,,no,heavy,"keeping up, constant struggle",no,yes,no,no,no,no,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,no,no,no,the same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,0.226,2008,female,62,55-64,E Anglia,eastern,widowed/divorced/separated,yes,1,,0,,no,no,no,no,vocational qualifications (=nvq1+2),unemployed,B,yes,unemployed,don't know,don't know,<£200,100,no change,0,no,not applicable,not applicable,not applicable,not applicable,0,not applicable,0,not applicable,0,not applicable,,0,no,no,no,no,no,no,no,no,no,housing association rented,renter,renter,not applicable,not applicable,0,My household spending would not be affected,no,not applicable,not applicable,0,0,not applicable,0,not applicable,not applicable,0,not applicable,0,not applicable,0,,,0,0,,,,,,,,,,,,,,,,,,,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,no,no,no,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,less,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,0.344,2008,female,70,65+,Greater London,london,widowed/divorced/separated,yes,2,,0,,no,no,no,no,bachelor degree or equivalent (=nvq4),retired,E,yes,retired,"£7,500-£9,499",8500,<£200,100,no change,0,yes,"£1,500-1,999",1750,"£1,000-£4,999",0.205882355571,1.45833337307,<0.25,>1,£40-£49,45,0.063529409468,,1,no,yes,no,no,no,no,no,no,no,local authority rented,renter,renter,not applicable,not applicable,0,I would probably cut back spending,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,yes,heavy,falling behind on some,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,yes,no,yes,don't know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roughly the same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,0.695,2008,female,56,55-64,E Anglia,eastern,marrried or couple,yes,2,,0,,no,no,no,no,other,in paid employ,B,no,in paid employ,"£50,000-£74,999",62500,£500-£599,550,down >£100,-150,yes,"£5,000-5,499",5250,"£5,000-£9,999",0.083999998868,0.79545456171,<0.25,0.75-1,£150-£159,210,0.040320001543,,3,yes,yes,yes,no,no,no,no,no,no,mortgagor,owner,mortgagor,yes,"£80,000-£89,999",162500,My household spending would not be affected,yes,fixed,"£30,000-£39,999",35000,"£30,000-£59,999",0.560000002384,5.30303049088,no,£900-£949,925,0.177599996328,1.68181812763,0.1-0.2,>0.5,no,,,not applicable,,,,,,,,,,,,,,,,,,,no,somewhat,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,no,no,no,the same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,0.449,2008,female,45,45-54,E Anglia,eastern,marrried or couple,no,4,,2,,no,no,no,yes,gcse/o-level/cse,in paid employ,C1,yes,in paid employ,refused,refused,don't know,don't know,don't know,,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,don't know,mortgagor,owner,mortgagor,yes,"£110,000-£119,999",237500,refused,yes,don't know,don't know,don't know,not applicable,not applicable,not applicable,don't know,don't know,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,don't know,not applicable,don't know,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,don't know,don't know,not applicable,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,less,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,0.302,2008,male,48,45-54,W Midlands,west midlands,widowed/divorced/separated,yes,4,,1,,no,no,no,yes,no formal qualifications,unemployed,E,yes,unemployed,"£6,500-£7,499",7000,<£200,100,don't know,,yes,"£2,500-2,999",2750,"£1,000-£4,999",0.392857134342,2.29166674614,0.25-0.5,>1,<£10,5,0.008571428247,,1,no,no,no,yes,no,no,no,no,no,housing association rented,renter,renter,not applicable,not applicable,0,My household spending would not be affected,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,no,somewhat,"have financial problems, fallen behind with many",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,yes,no,yes,the same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,0.339,2008,male,20,18-24,W Midlands,west midlands,never married,yes,1,,0,,no,no,no,no,gcse/o-level/cse,unemployed,E,yes,unemployed,"£7,500-£9,499",8500,<£200,100,down >£100,-150,yes,£200-499,350,"<£1,000",0.041176471859,0.291666656733,<0.25,0.25-0.5,£100-£109,110,0.155294120312,,2,no,no,yes,no,no,no,yes,no,no,housing association rented,renter,renter,not applicable,not applicable,0,My household spending would not be affected,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,no,heavy,falling behind on some,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,,,,,,,,,,,,,,,,yes,no,yes,harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,1.096,2008,male,86,65+,North West,north west,widowed/divorced/separated,yes,1,,0,,no,no,no,no,vocational qualifications (=nvq1+2),retired,C1,yes,retired,"£11,500-£13,499",12500,600-£699,650,down >£100,-150,no,not applicable,not applicable,not applicable,0,0,0,0,not applicable,0,0,,0,no,no,no,no,no,no,no,no,no,owner outright,owner,owner outright,yes,,,My household spending would not be affected,no,not applicable,not applicable,0,0,0,0,not applicable,not applicable,0,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,no,not applicable,keeping up without much difficulty,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,no,no,no,harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,more,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,0.703,2008,female,29,25-34,Yorks&Humber,yorks and humbr,never married,no,2,,0,,no,no,no,no,masters/phd or equivalent,FT student,C1,no,refused,not applicable,not applicable,don't know,don't know,refused,,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,refused,refused,refused,refused,refused,refused,refused,refused,refused,refused,private rented,renter,renter,not applicable,not applicable,0,refused,no,not applicable,not applicable,0,0,not applicable,not applicable,not applicable,not applicable,0,not applicable,not applicable,not applicable,not applicable,,,0,0,,,,,,,,,,,,,,,,,,,no,not applicable,refused,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,not applicable,,,,,,,,,,,,,,,,refused,refused,not applicable,refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
